Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK
1,120501,ต.ไทรน้อย,Sai Noi,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,120503,ต.หนองเพรางาย,Nong Phrao Ngai,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,120504,ต.ไทรใหญ่,Sai Yai,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,120505,ต.ขุนศรี,Khun Si,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,120507,ต.ทวีวัฒนา,Thawi Watthana,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140110,ต.สวนพริก,Suan Phrik,1401,อ.พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140507,ต.บ้านคลัง,Ban Khlang,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140509,ต.น้ำเต้า,Namtao,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140511,ต.วัดตะกู,Wat Taku,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140512,ต.บางหลวง,Bang Luang,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140513,ต.บางหลวงโดด,Bang Luang Dot,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140514,ต.บางหัก,Bang Hak,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140516,ต.บ้านกุ่ม,Ban Kum,1405,อ.บางบาล,Bang Ban District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140712,ต.ขวัญเมือง,Khwan Mueang,1407,อ.บางปะหัน,Bang Pahan District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140713,ต.บ้านลี่,Ban Li,1407,อ.บางปะหัน,Bang Pahan District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140803,ต.บ้านแค,Ban Khae,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140806,ต.ท่าดินแดง,Tha Din Daeng,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140807,ต.ดอนลาน,Don Lan,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140808,ต.นาคู,Na Khu,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140809,ต.กุฎี,Kudi,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140810,ต.ลำตะเคียน,Lam Takhian,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140811,ต.โคกช้าง,Khok Chang,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140813,ต.หนองน้ำใหญ่,Nong Nam Yai,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140814,ต.ลาดชิด,Lat Chit,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,140815,ต.หน้าโคก,Na Khok,1408,อ.ผักไห่,Phak Hai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141001,ต.ลาดบัวหลวง,Lat Bua Luang,1410,อ.ลาดบัวหลวง,Lat Bua Luang District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141002,ต.หลักชัย,Lak Chai,1410,อ.ลาดบัวหลวง,Lat Bua Luang District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141203,ต.เจ้าเจ็ด,Chao Chet,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141206,ต.หัวเวียง,Hua Wiang,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141207,ต.มารวิชัย,Man Wichai,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141208,ต.บ้านโพธิ์,Ban Pho,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141209,ต.รางจรเข้,Rang Chorakhe,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141210,ต.บ้านกระทุ่ม,Ban Krathum,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141211,ต.บ้านแถว,Ban Thaeo,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141212,ต.ชายนา,Chai Na,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141214,ต.ลาดงา,Lat Nga,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141215,ต.ดอนทอง,Don Thong,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141217,ต.เจ้าเสด็จ,Chao Sadet,1412,อ.เสนา,Sena District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141301,ต.บางซ้าย,Bang Sai,1413,อ.บางซ้าย,Bang Sai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141302,ต.แก้วฟ้า,Kaeo Fa,1413,อ.บางซ้าย,Bang Sai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141303,ต.เต่าเล่า,Tao Lao,1413,อ.บางซ้าย,Bang Sai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141304,ต.ปลายกลัด,Plai Klat,1413,อ.บางซ้าย,Bang Sai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141305,ต.เทพมงคล,Thep Mongkhon,1413,อ.บางซ้าย,Bang Sai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141306,ต.วังพัฒนา,Wang Phatthana,1413,อ.บางซ้าย,Bang Sai District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141502,ต.กะทุ่ม,Kathum,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141505,ต.บางนา,Bang Na,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141601,ต.บ้านแพรก,Ban Phraek,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141602,ต.บ้านใหม่,Ban Mai,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141604,ต.คลองน้อย,Khlong Noi,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,141605,ต.สองห้อง,Song Hong,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150107,ต.มหาดไทย,Mahatthai,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150110,ต.จำปาหล่อ,Champa Lo,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150113,ต.คลองวัว,Khlong Wua,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150201,ต.จรเข้ร้อง,Chorakhe Rong,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150203,ต.ชัยฤทธิ์,Chaiyarit,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150209,ต.ตรีณรงค์,Tri Narong,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150301,ต.บางปลากด,Bang Pla Kot,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150302,ต.ป่าโมก,Pa Mok,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150303,ต.สายทอง,Sai Thong,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150305,ต.บางเสด็จ,Bang Sadet,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150306,ต.นรสิงห์,Norasing,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150307,ต.เอกราช,Ekkarat,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150308,ต.โผงเผง,Phong Pheng,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150404,ต.หนองแม่ไก่,Nong Mae Kai,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150409,ต.โคกพุทรา,Khok Phutsa,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150411,ต.บ่อแร่,Bo Rae,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150414,ต.บางเจ้าฉ่า,Bang Chao Cha,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150603,ต.ไผ่ดำพัฒนา,Phai Dam Phatthana,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150604,ต.สาวร้องไห้,Sao Rong Hai,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150607,ต.บางจัก,Bang Chak,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150609,ต.คลองขนาก,Khlong Khanak,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150610,ต.ไผ่วง,Phai Wong,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150611,ต.สี่ร้อย,Si Roi,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,150614,ต.หลักแก้ว,Lak Kaeo,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160111,ต.ดอนโพธิ์,Don Pho,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160118,ต.บ้านข่อย,Ban Khoi,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160119,ต.ท้ายตลาด,Thai Talat,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160123,ต.โพธิ์ตรุ,Pho Tru,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160124,ต.สี่คลอง,Si Khlong,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160502,ต.บางคู้,Bang Khu,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160503,ต.โพตลาดแก้ว,Pho Talat Kaeo,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,160509,ต.ลาดสาลี่,Lat Sali,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,170107,ต.จักรสีห์,Chaksi,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,170304,ต.ท่าข้าม,Tha Kham,1703,อ.ค่ายบางระจัน,Khai Bang Rachan District,17,จ.สิงห์บุรี,Singburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,190701,ต.ดอนพุด,Don Phut,1907,อ.ดอนพุด,Don Phut District,19,จ.สระบุรี,Saraburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,190702,ต.ไผ่หลิ่ว,Phai Lio,1907,อ.ดอนพุด,Don Phut District,19,จ.สระบุรี,Saraburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,190703,ต.บ้านหลวง,Ban Luang,1907,อ.ดอนพุด,Don Phut District,19,จ.สระบุรี,Saraburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,190704,ต.ดงตะงาว,Dong Ta-Ngao,1907,อ.ดอนพุด,Don Phut District,19,จ.สระบุรี,Saraburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,190803,ต.ดอนทอง,Don Thong,1908,อ.หนองโดน,Nong Don District,19,จ.สระบุรี,Saraburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600101,ต.ปากน้ำโพ,Pak Nam Pho,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600102,ต.กลางแดด,Klang Daet,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600103,ต.เกรียงไกร,Kriangkrai,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600104,ต.แควใหญ่,Khwae Yai,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600112,ต.พระนอน,Phra Non,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600116,ต.หนองปลิง,Nong Pling,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600117,ต.บึงเสนาท,Bueng Senat,6001,อ.เมืองนครสวรรค์,Mueang Nakhon Sawan District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600202,ต.ยางตาล,Yang Tan,6002,อ.โกรกพระ,Krok Phra District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600203,ต.บางมะฝ่อ,Bang Mafo,6002,อ.โกรกพระ,Krok Phra District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600302,ต.ทับกฤช,Thap Krit,6003,อ.ชุมแสง,Chum Saeng District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600312,ต.ทับกฤชใต้,Thap Krit Tai,6003,อ.ชุมแสง,Chum Saeng District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600603,ต.หนองเต่า,Nong Tao,6006,อ.เก้าเลี้ยว,Kao Liao District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600805,ต.วังมหากร,Wang Mahakon,6008,อ.ท่าตะโก,Tha Tako District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,600809,ต.พนมเศษ,Phanom Set,6008,อ.ท่าตะโก,Tha Tako District,60,จ.นครสวรรค์,Nakhon Sawan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,610103,ต.สะแกกรัง,Sakae Krang,6101,อ.เมืองอุทัยธานี,Mueang Uthai Thani District,61,จ.อุทัยธานี,Uthai Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,610106,ต.เกาะเทโพ,Ko Thepho,6101,อ.เมืองอุทัยธานี,Mueang Uthai Thani District,61,จ.อุทัยธานี,Uthai Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720103,ต.ทับตีเหล็ก,Thap Ti Lek,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720104,ต.ท่าระหัด,Tha Rahat,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720105,ต.ไผ่ขวาง,Phai Khwang,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720106,ต.โคกโคเฒ่า,Khok Kho Thao,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720107,ต.ดอนตาล,Don Tan,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720110,ต.ดอนกำยาน,Don Kamyan,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720111,ต.ดอนโพธิ์ทอง,Don Pho Thong,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720115,ต.บางกุ้ง,Bang Kung,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720116,ต.ศาลาขาว,Sala Khao,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720117,ต.สวนแตง,Suan Taeng,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720118,ต.สนามชัย,Sanam Chai,7201,อ.เมืองสุพรรณบุรี,Mueang Suphan Buri District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720401,ต.โคกคราม,Khok Khram,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720402,ต.บางปลาม้า,Bang Pla Ma,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720403,ต.ตะค่า,Takha,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720404,ต.บางใหญ่,Bang Yai,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720405,ต.กฤษณา,Kritsana,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720406,ต.สาลี,Sali,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
1,720407,ต.ไผ่กองดิน,Phai Kong Din,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
